StoreName,City,Province,FullProvinceName,Address,PostalCode,Latitude,Longitude
Value Buds - Eastwinds,Winnipeg,MB,Manitoba,Unit 15 - 1530 Regent Avenue West,R2C 4J5,49.895337,-97.0596474
Video Cellar Tobacconist,Winnipeg,MB,Manitoba,1319 Main Street,R2W 3T4,49.9227806,-97.1263897
Video Cellar Tobacconist,Winnipeg,MB,Manitoba,255 Watt Street,R2L 1T1,49.9133427,-97.1011944
Windsor Park Convenience - 845 Elizabeth Road,Winnipeg,MB,Manitoba,845 Elizabeth Road,R2J 1A5,49.8713591,-97.0834985
Wowkpow,Winnipeg,MB,Manitoba,68 Donald Street,R3C 1L6,49.8866299,-97.14005
Wowkpow,Winnipeg,MB,Manitoba,Unit 17 - 1700 Corydon Avenue,R3N 0K1,49.8634458,-97.1976526
Wowkpow Retail Inkster,Winnipeg,MB,Manitoba,Unit 5 - 1485 Inkster Boulevard,R2X 1R2,49.9447955,-97.1760955
Wowkpow Retail Stadacona,Winnipeg,MB,Manitoba,Unit 4 - 185 Stadacona Street,R2L 1R2,49.9097667,-97.106901
Interlake C Store,Winnipeg Beach,MB,Manitoba,383 Highway 9,R0C 3G0,50.5016126,-96.9750348
Organigram,MONCTON,NB,New Brunswick,35 ENGLISH DRIVE,E1E 3X3,46.0807196,-64.8393841
Tommy's Craft Cannabis,MONCTON,NB,New Brunswick,300-814 MAIN STREET,E1A 8L9,46.0882824,-64.7781849
Stewart Farms,ST STEPHEN,NB,New Brunswick,9-78 MILLTOWN BOULEVARD,E3L 1G6,45.1923224,-67.2791962
Cannabis NB,Bathurst,NB,New Brunswick,"640 ave St. Peter Ave, Suite #PD201",E2A 2Y7,47.6312356,-65.6655296
Cannabis NB,Campbellton,NB,New Brunswick,"157 rue Water Street, Unit 14",E3N 3L4,48.0075955,-66.6762917
Cannabis NB,Dieppe,NB,New Brunswick,784 boul Dieppe Blvd,E1A 9G5,46.0944045,-64.6940257
Cannabis NB,Edmundston,NB,New Brunswick,575B rue Victoria Street,E3V 3M9,47.3824138,-68.3344248
Cannabis NB,Fredericton,NB,New Brunswick,"435 prom. Brookside Drive, Unit A002",E3A 8V4,45.9928189,-66.6522236
Cannabis NB,Fredericton,NB,New Brunswick,334 Queen St,E3B 1B2,45.9634103,-66.6448851
Cannabis NB,Hanwell,NB,New Brunswick,1735 Hanwell Rd unit 3,E3C 2B9,45.9295244,-66.7190745
Cannabis NB,Fredericton,NB,New Brunswick,45 allée Woodside Lane,E3C 2R9,45.947325,-66.6957375
Cannabis NB,Grand-Falls,NB,New Brunswick,"180 ch Madawaska Road, Unit #165",E3Y 1A7,47.0542314,-67.7431539
Cannabis NB,Miramichi,NB,New Brunswick,2530 route King George Highway,E1V 6W5,47.0307384,-65.4888237
Cannabis NB,Moncton,NB,New Brunswick,"50 prom. Granite Drive, Unit 102",E1H 2G9,46.1299344,-64.7724389
Cannabis NB,Moncton,NB,New Brunswick,"165 rue Main Street, Suite #08",E1C 1B8,46.0940522,-64.768655
Cannabis NB,Moncton,NB,New Brunswick,824 Mountain Rd unit 4,E1C 2R8,46.0999294,-64.808867
Cannabis NB,Moncton,NB,New Brunswick,40 rue Wyse Street,E1G 2K5,46.1197601,-64.827346
Cannabis NB,Oromocto,NB,New Brunswick,16 prom. Commerce Drive,E2V 4T4,45.8314329,-66.4886965
Cannabis NB,Perth-Andover,NB,New Brunswick,20 F. ch. Tribe Road,E7H 3R6,46.7458117,-67.6977721
Cannabis NB,Richibucto,NB,New Brunswick,16 Allee De La Cooperative,E4W 5V8,46.69121,-64.86464
Cannabis NB,Riverview,NB,New Brunswick,391 ch. Coverdale Rd,E1B 3J6,46.0665537,-64.7984175
Cannabis NB,Rothesay,NB,New Brunswick,34 prom Lacey Drive,E2E 3J9,45.391526,-65.9667627
Cannabis NB,Sackville,NB,New Brunswick,16 rue Wright Street,E4L4P8,45.9077187,-64.3742103
Cannabis NB,Saint John,NB,New Brunswick,"20 ave Plaza Ave, Unit #10",E2M 0C3,45.2479041,-66.103355
Cannabis NB,Saint John,NB,New Brunswick,55 ave Lansdowne Ave,E2K 3A1,45.276755,-66.0776972
Cannabis NB,Saint John,NB,New Brunswick,"168 ave Rothesay Ave., Suite #107",E2J 2B5,45.2878427,-66.0452389
Cannabis NB,Saint John,NB,New Brunswick,76 Germain Street,E2L 2E7,45.2726759,-66.0603217
Cannabis NB,Saint John,NB,New Brunswick,147 McAllister Dr Unit B,E2J 2S6,45.3118453,-66.0176476
Cannabis NB,Shediac,NB,New Brunswick,313-B rue Main Street,E4P 2A8,46.2189786,-64.5463728
Cannabis NB,St. Stephen,NB,New Brunswick,9316 Route 3 Old Ridge,E3L 4W8,45.2119933,-67.2748849
Cannabis NB,Sussex,NB,New Brunswick,"Gateway Mall, 132 rue Main Street",E4E 3E1,45.7278706,-65.5296114
Cannabis NB,Tracadie,NB,New Brunswick,3526 rue Principale St.,E1X 1B9,47.4792033,-64.918311
Cannabis NB,Woodstock,NB,New Brunswick,418 rue Connell St.,E7M 5R5,46.1732232,-67.6040591
Oceanic Releaf Inc.,BURIN,NL,Newfoundland and Labrador,1 SEAVIEW DRIVE,A0E 1E0,47.0395727,-55.163402
Atlantic Cultivation Limited,ST. JOHN'S,NL,Newfoundland and Labrador,50 CAPTAIN PRIM DR,A1B 0T4,47.539151,-52.8154186
Tokyo Smoke,Happy Valley-Goose Bay,NL,Newfoundland and Labrador,27 Aspen Drive,A0P 1C0,53.3145061,-60.3838094
Atlantic Cannabis,Gander,NL,Newfoundland and Labrador,230 Airport Boulevard,A1V 1L7,48.9549392,-54.6072879
C-Shop,Gander,NL,Newfoundland and Labrador,100 Laurell Road,A1V 2V5,48.9496302,-54.6007829
J&D Convenience,Harbour Brenton,NL,Newfoundland and Labrador,100 Canada Drive,A0H 0A4,47.46973,-55.8278418
Glovertown North Atlantic,Glovertown,NL,Newfoundland and Labrador,56 Main Street,A0G 2L0,48.6722729,-54.0268782
Oceanic Cannabis + Coffee,Clarenville,NL,Newfoundland and Labrador,242 Memorial Drive,A5A 1N9,48.1610708,-53.9704382
OCEANIC Cannabis + Coffee,Burin,NL,Newfoundland and Labrador,47 Main Street,A0E 1K0,47.1070845,-55.1958817
Clarenville Orangestore,Clarenville,NL,Newfoundland and Labrador,132 Trans Canada Hwy,A5A 1Y3,48.1450365,-53.9585071
Oceanic Cannabis + Coffee,Bonavista,NL,Newfoundland and Labrador,6 Sweetland's Hill,A0C 0A6,48.6532478,-53.1117704
Atlantic Cannabis,Placentia,NL,Newfoundland and Labrador,71 Blockhouse Rd.,A0B 0B9,47.2378688,-53.9696611
Oceanic Cannabis + Coffee,Whitbourne,NL,Newfoundland and Labrador,667 A Trans Canada Highway,A0B 1C0,47.4485128,-53.5528058
C-Shop,Carbonear,NL,Newfoundland and Labrador,120 Columbus Drive,A1Y 1B3,47.7277333,-53.2442928
C-Shop,Bay Roberts,NL,Newfoundland and Labrador,230 Conception Bay Highway,A0A 1X0,47.5777692,-53.2836716
Atlantic Cannabis,Bay Roberts,NL,Newfoundland and Labrador,240 Conception Bay Highway,A0A 1G0,47.577167,-53.2839282
The Reef Cannabis Shop,Holyrood,NL,Newfoundland and Labrador,386 CBS Highway,A0A 2R0,47.3878217,-53.1239579
C-Shop,Conception Bay South,NL,Newfoundland and Labrador,166 Conception Bay Highway,A1W 3A6,47.5173607,-52.9625195
Tokyo Smoke,Conception Bay South,NL,Newfoundland and Labrador,"81 Conception Bay Highway, Unit 3",A1W 3G3,47.5190669,-52.9535448
Oceanic Cannabis + Coffee,Portugal Cove-St. Philip's,NL,Newfoundland and Labrador,1910 Portugal Cove Rd.,A1M 2M4,47.625714,-52.8548523
Ryan’s ValuFoods,St. Mary's,NL,Newfoundland and Labrador,3 Main Rd,A0A 3R0,46.9123646,-53.575325
Green Stop MC,Paradise,NL,Newfoundland and Labrador,1316 Topsail Road,A1L 1E5,47.5343292,-52.8412079
Atlantic Cannabis,St. John's,NL,Newfoundland and Labrador,918B Torbay Road,A1K 1A2,47.6333422,-52.7236166
Atlantic Cannabis,St. John’s,NL,Newfoundland and Labrador,35 Danny Drive,A1H 0N4,47.5078467,-52.8320131
The Herbal Centre,St. John's,NL,Newfoundland and Labrador,394 Kenmount Road,A1B 3R2,47.5487997,-52.7844809
C-Shop,St. John's,NL,Newfoundland and Labrador,55 Stavanger Drive,A1A 5V9,47.617406,-52.7194244
Tokyo Smoke,Mount Pearl,NL,Newfoundland and Labrador,50-60 Commonwealth Ave,A1N 1X1,47.5151575,-52.8052083
Oceanic Cannabis + Coffee,St. John's,NL,Newfoundland and Labrador,63 O’Leary Ave,A1B 2C9,47.5589237,-52.7638251
C-Shop,Mount Pearl,NL,Newfoundland and Labrador,150 Old Placentia Road,A1N 4Y9,47.5034995,-52.8134197
Oceanic Cannabis,St. John's,NL,Newfoundland and Labrador,286 Torbay Road,A1A,47.6008716,-52.7114874
Atlantic Cannabis,St. John's,NL,Newfoundland and Labrador,673 Topsail Rd,A1E 4G8,47.5234618,-52.7715169
C-Shop,St. John's,NL,Newfoundland and Labrador,260 Blackmarsh Road,A1E 1T2,47.5460498,-52.7441742
C-Shop,St. John's,NL,Newfoundland and Labrador,20 Lake Avenue,A1A 1H4,47.5763101,-52.7020167
Newfoundland Cannabis Company,St. John's,NL,Newfoundland and Labrador,306 Water Street,A1C 1B8,47.5618827,-52.7101013
Atlantic Cannabis,St. John's,NL,Newfoundland and Labrador,200 Water Street,A1C 1A9,47.5642453,-52.7072671
Atlantic Cannabis,Goulds,NL,Newfoundland and Labrador,355 Main Road,A1S 1J9,47.4633937,-52.7704066
O’Brien’s Value Grocer & Ultramar,Cape Broyle,NL,Newfoundland and Labrador,277 Main Rd.,A0A 1S0,47.091613,-52.9587417
High North,Labrador City,NL,Newfoundland and Labrador,1 Neal Drive,,52.9383852,-66.9153137
It's 4:20 Somewhere,Hay River,NT,Northwest Territories,1-4 Courtoreille Street,X0E 1G2,60.8092895,-115.7881209
Abrahams's Cannabis,Inuvik,NT,Northwest Territories,110 Veteran’s Way,X0E 0T0,68.3561054,-133.7247026
Sahtu Spot,Norman Wells,NT,Northwest Territories,5 Town Square,X0E 0V0,65.2805535,-126.8294386
Releaf NT,Yellowknife,NT,Northwest Territories,5123 51 St (Kingpin Centre Building),X1A 1S8,62.4513393,-114.3676912
Trailblazer Cannabis Shop,Yellowknife,NT,Northwest Territories,"Unit 12, 100 Borden Drive",X1A 3W6,62.45058,-114.40562
Prime Pot Inc.,DARTMOUTH,NS,Nova Scotia,31 ORION CRT,B2Y 4W6,44.6562417,-63.5371095
AtlantiCann Medical Inc.,LOWER SACKVILLE,NS,Nova Scotia,41 ESTATES ROAD,B3S 0C8,44.7548566,-63.6577585
Bluenose Labs,SYDNEY MINES,NS,Nova Scotia,115 HARTIGAN DRIVE,B1V 3K6,46.2248198,-60.2421504
Truro Cannabis,TRURO,NS,Nova Scotia,485 INDUSTRIAL AVENUE,B2N 6V8,45.3376201,-63.2844804
Breathing Green Solutions Inc.,WENTWORTH,NS,Nova Scotia,15693 NS-4,B0M 1Z0,45.5597432,-63.5503395
Mernova Medicinal Inc.,WINDSOR,NS,Nova Scotia,50 IVEY LANE,B0N 2T0,44.98974,-64.10221
NSLC,Amherst,NS,Nova Scotia,126 South Albion Street,B4H 2X3,45.8160052,-64.2019906
NSLC,Annapolis Royal,NS,Nova Scotia,180 St. Anthony Street,B0S 1A0,44.7452755,-65.5161327
NSLC,Antigonish,NS,Nova Scotia,151 Church Street,B2G 2E2,45.6157747,-61.9840561
NSLC,Baddeck,NS,Nova Scotia,16 Jessica Wong Lane,B0E 1B0,46.0994142,-60.7589055
NSLC,Barrington Passage,NS,Nova Scotia,3695 Highway #3,B0W 1G0,43.52061,-65.61503
NSLC,Halifax,NS,Nova Scotia,"214 Chain Lake Drive, Bayers Lake Park",B3S 1C5,44.653297,-63.6762533
NSLC,Berwick,NS,Nova Scotia,200 Commercial Street,B0P 1E0,45.0439607,-64.7349437
NSLC,Bible Hill,NS,Nova Scotia,241 Pictou Road,B2N 6L6,45.3805416,-63.2451098
NSLC,Bridgewater,NS,Nova Scotia,274 Dufferin Street,B4V 2G7,44.369427,-64.525966
NSLC,Halifax,NS,Nova Scotia,5540 Clyde Street,B3J 1E3,44.6413352,-63.5774137
NSLC,Dominion,NS,Nova Scotia,119 Commercial Street,B1G 1X3,46.2101731,-60.0242035
NSLC,Lower Sackville,NS,Nova Scotia,"752 Sackville Drive, Unit 114, Downsview Plaza",B4E 1R7,44.7726731,-63.694085
NSLC,Eastern Passage,NS,Nova Scotia,"69 Cow Bay Road, Unit 1",B3G 1A2,44.6121234,-63.4905524
NSLC,Elmsdale,NS,Nova Scotia,293 Highway #214,B2S 2L1,44.981189,-63.508966
NSLC,Eskasoni,NS,Nova Scotia,4716 Shore Road,B1T 1K5,45.9429013,-60.62088
NSLC,Glace Bay,NS,Nova Scotia,142 Reserve Street,B1A 4W5,46.1928135,-59.9756106
NSLC,Guysborough,NS,Nova Scotia,10018 Highway #16,,45.3906075,-61.4989627
NSLC,Inverness,NS,Nova Scotia,15870 Central Avenue,B0E 1N0,46.2326968,-61.3031618
NSLC,Halifax,NS,Nova Scotia,3601 Joseph Howe Drive,B3L 4H8,44.657544,-63.6274131
NSLC,Halifax,NS,Nova Scotia,"55 Peakview Way, Larry Uteck",B3M 0G2,44.6980041,-63.6871653
NSLC,Liverpool,NS,Nova Scotia,50 Milton Road,B0T 1K0,44.046188,-64.7241353
NSLC,Lunenburg,NS,Nova Scotia,143 Victoria Road,B0J 2C0,44.3752071,-64.3251798
NSLC,Mahone Bay,NS,Nova Scotia,372 Main Street,B0J 2E0,44.4498494,-64.3892931
NSLC,Meteghan,NS,Nova Scotia,8714 Highway #1,B0W 2K0,44.203566,-66.140964
NSLC,Bedford,NS,Nova Scotia,"955 Bedford Highway, Mill Cove",B4A 1A9,44.7151735,-63.6754472
NSLC,New Germany,NS,Nova Scotia,"5117 Highway #10, RR# 2",B0R 1E0,44.5438749,-64.7184631
NSLC,New Glasgow,NS,Nova Scotia,610 East River Road,B2H 3S2,45.5768105,-62.6406274
NSLC,New Minas,NS,Nova Scotia,"9256 Commercial St., Unit 230",B4N 4A9,45.0662045,-64.4435156
NSLC,New Waterford,NS,Nova Scotia,3434 Plummer Avenue,B1H 1Z3,46.2489056,-60.0884551
NSLC,North Sydney,NS,Nova Scotia,125 King Street,B2A 3S1,46.2160325,-60.264835
NSLC,Halifax,NS,Nova Scotia,3576 Novalea Drive,B3K 3E8,44.6683347,-63.6077255
NSLC,Oxford,NS,Nova Scotia,4930 Main Street,B0M 1P0,45.7310464,-63.8734844
NSLC,Port Hawkesbury,NS,Nova Scotia,"634 Reeves Street, Unit 1",B9A 2R7,45.6165762,-61.3533712
NSLC,Porters Lake,NS,Nova Scotia,"5240 Highway #7, Unit 2",B3E 1H8,44.7429324,-63.2814119
NSLC,Dartmouth,NS,Nova Scotia,650 Portland Street,B2W 6A3,44.670733,-63.5231704
NSLC,Sheet Harbour,NS,Nova Scotia,22597 Highway #7,B0J 3B0,44.9218595,-62.5344956
NSLC,Shelburne,NS,Nova Scotia,115 King Street,B0W 1G0,43.7663579,-65.3107878
NSLC,Springhill,NS,Nova Scotia,21 Main Street,B0M 1X0,45.6484913,-64.059542
NSLC,Halifax,NS,Nova Scotia,"279 Herring Cove Road, Spryfield",B3P 1M2,44.6173111,-63.6161803
NSLC,Sydney Mines,NS,Nova Scotia,49 Pitt Street,B1V 1R7,46.244256,-60.229678
NSLC,Sydney River,NS,Nova Scotia,95 Keltic Drive,B1S 1P4,46.1108004,-60.2267229
NSLC,Dartmouth,NS,Nova Scotia,62 Tacoma Drive,B2W 3E5,44.6795531,-63.5374994
NSLC,Upper Tantallon,NS,Nova Scotia,3650 Hammonds Plains Road,B3Z 4R3,44.7043254,-63.8580329
NSLC,Tatamagouche,NS,Nova Scotia,122 Main Street,B0K 1V0,45.7140498,-63.2982272
NSLC,Timberlea,NS,Nova Scotia,23 Marketway Lane Unit 0205,B3T 1B4,44.6369545,-63.7150326
NSLC,Truro,NS,Nova Scotia,"6 Court Street, Truro West",B2N 3H7,45.366883,-63.2883547
NSLC,Sydney,NS,Nova Scotia,330 Welton Street,B1P 5S4,46.143365,-60.163194
NSLC,Windsor,NS,Nova Scotia,11 Cole Drive,B0N 2T0,44.9887731,-64.1128753
NSLC,Yarmouth,NS,Nova Scotia,104a Starrs Road,B5A 2T5,43.8446889,-66.1001269
NSLC,Halifax,NS,Nova Scotia,6141 Young Street,B3K 2A5,44.658199,-63.6058319
Nuna Cannabis Store Inc,Iqaluit,NU,Nunavut,1501 Federal Road,X0A 0A1,63.7561917,-68.5335497
Nunabis,Rankin Inlet,NU,Nunavut,PO Box 304,,62.808375,-92.0852853
Higher Experience,Iqaluit,NU,Nunavut,760 Queen Elizabeth Way,X0A 2H0,63.7472927,-68.5202574
Entourage Brands Corp.,AYLMER,ON,Ontario,250 ELM STREET,N5H 2M8,42.7851005,-80.9902478
MediPharm Labs,BARRIE,ON,Ontario,151 JOHN STREET,L4N 2L1,44.3765006,-79.7026498
Will Cannabis Group,BRAMPTON,ON,Ontario,31 HANSEN ROAD SOUTH,L6W 3H7,43.6945126,-79.7413457
Cannabis Co-Pack,BRANTFORD,ON,Ontario,2-47 MORTON AVENUE EAST,N3R 7J5,43.1604173,-80.2488592
Pharmhill Inc.,BRANTFORD,ON,Ontario,11 BODINE DR,N3R 7M4,43.1696736,-80.2327337
Agmedica Bioscience Inc.,CHATHAM,ON,Ontario,104-566 RIVERVIEW DRIVE,N7M 0N2,42.3895983,-82.222503
Agripharm Corp.,CLEARVIEW,ON,Ontario,2741-42 COUNTRY ROAD,L0M 1G0,44.41834,-80.0959826
CannMart Inc,ETOBICOKE,ON,Ontario,18 CANSO RD,M9W 4L8,43.6991196,-79.567542
Coterie,ETOBICOKE,ON,Ontario,452A VALERMO DR,M8W 2M4,43.60708,-79.5434
Olli Brands Inc.,ETOBICOKE,ON,Ontario,5-130 NORTH QUEEN STREET,M8Z 2E4,43.6204807,-79.5518273
Heritage Cannabis East Corporation,FORT ERIE,ON,Ontario,333 JARVIS STREET,L2A 2S9,42.9290746,-78.9264482
True Fire & Co. Ltd.,JARVIS,ON,Ontario,2420 HIGHWAY 6,N0A 1J0,42.8606286,-80.1236384
The Green Organic Dutchman Ltd.,JERSEYVILLE,ON,Ontario,1915 JERSEYVILLE RD W,L0R 1R0,43.20568,-80.0752
"Growtown, ZFIG, Fleurish",KEMPTVILLE,ON,Ontario,2725 COUNTY ROAD 20,K0G 1J0,44.9530455,-75.5796907
Aphria Inc.,LEAMINGTON,ON,Ontario,265 TALBOT STREET,N8H 4H3,42.0475881,-82.623449
GMLL Pharma Inc.,LEAMINGTON,ON,Ontario,309 TALBOT STREET WEST,N8H 4H3,42.0520333,-82.626228
Bloom House Co Inc.,LIVELY,ON,Ontario,199 MUMFORD RD  UNIT A-B,P3Y 1L2,46.428508,-81.1154688
High Park Holdings,LONDON,ON,Ontario,300 SOVEREIGN ROAD,N6M 1B3,42.9876343,-81.1361639
Indiva Inc.,LONDON,ON,Ontario,1050 HARGRIEVE ROAD,N6E 1P5,42.9304253,-81.2146914
AMBR,MARKHAM,ON,Ontario,210 SHIELDS COURT,L3R 8V2,43.8331267,-79.3637207
Papa's Herb,MARKHAM,ON,Ontario,210 SHIELDS COURT,L3R 8V2,43.8331267,-79.3637207
2690044 Ontario Inc.,MELANCTHON,ON,Ontario,117287 2 LINE SW,L9V 2C9,44.1083799,-80.3092099
Midland Green Valley Corp.,MIDLAND,ON,Ontario,8520 HIGHWAY 93,L4R 4K4,44.7089998,-79.8932155
Abide Inc.,MISSISSAUGA,ON,Ontario,1550 CATERPILLAR RD,L4X 1E7,43.6069141,-79.5714066
SESS Holdings,MISSISSAUGA,ON,Ontario,3845 NAUSHUA DRIVE,L4V 1R3,43.7157271,-79.6205398
Tetra Oils Inc.,MISSISSAUGA,ON,Ontario,295 MATHESON BOULEVARD EAST,L4Z 1X8,43.6220363,-79.6603704
Purileaf,NIAGARA FALLS,ON,Ontario,6471 KISTER ROAD,L2G 0B8,43.0529026,-79.0937863
Level Up Infusions,NORTH YORK,ON,Ontario,4-155 MARTIN ROSS AVENUE,M3J 2L9,43.7725229,-79.4796187
Carmel Cannabis,ORO-STATION,ON,Ontario,837 LINE 17 S,L0L 2E0,44.459435,-79.517794
CannaPiece Corp.,PICKERING,ON,Ontario,2-1725 MCPHERSON CRT,L1W 3E9,43.8208181,-79.0607301
Weed Me Inc.,PICKERING,ON,Ontario,1936 SILICONE DRIVE,L1W 3V7,43.8310645,-79.0508225
Galaxie Brands Corporation,PUSLINCH,ON,Ontario,780 CONCESSION ROAD 8 WEST,N0B 2J0,43.3794217,-80.024723
Canadian Clinical Cannabinoids Inc.,SCARBOROUGH,ON,Ontario,2-123 CROCKFORD BOULEVARD,M1R 3B7,43.7449622,-79.2900574
Thrive Cannabis,SIMCOE,ON,Ontario,88 KEITH RICHARDSON PARKWAY,N3Y 4K3,42.8789865,-80.1430515
Tweed,SMITHS FALLS,ON,Ontario,1 HERSHEY DRIVE,K7A 0A8,44.8997059,-76.0002703
Dykstra Greenhouses,ST CATHARINES,ON,Ontario,2080 SEVENTH STREET LOUTH,L2R 6P9,43.1499942,-79.3073367
Mera Cannabis Corp.,ST. THOMAS,ON,Ontario,27 SPARLING ROAD,N5P 4A4,42.7884578,-81.1573139
"Greenseal Cannabis Company, Ltd.",STRATFORD,ON,Ontario,530 WRIGHT BLVD,N4Z 1H3,43.3481491,-81.0179026
Peak Processing Solutions,TECUMSEH,ON,Ontario,2065 SOLAR CRESCENT,N0R 1L0,42.2350361,-82.9691978
JC Green,THORNDALE,ON,Ontario,17406 EVELYN DRIVE,N0M 2P0,43.0595899,-81.0952432
A1 Cannabis Company,TORONTO,ON,Ontario,300-73 BATHURST STREET,M5V 2P6,43.6435585,-79.4024874
AHLOT,TORONTO,ON,Ontario,2906-1 MARKET STREET,M5E 0A2,43.6468928,-79.3709122
Auxly Inc.,TORONTO,ON,Ontario,777 RICHMOND ST W SUITE 2,M6J 0C2,43.6446972,-79.4098607
Avicanna Inc.,TORONTO,ON,Ontario,1502-480 UNIVERSITY AVENUE,M5G 1V2,43.6550684,-79.3888854
Blaise Brand Partners,TORONTO,ON,Ontario,18 PENWOOD CRESCENT,M3B 2B9,43.742091,-79.3723035
Cannavolve,TORONTO,ON,Ontario,293 LAIRD DRIVE,M4G 4X6,43.7149048,-79.3650924
Canntab Therapeutics Limited,TORONTO,ON,Ontario,411 CRANBROOKE AVENUE,M5M 1N4,43.7256676,-79.4189391
Electric Brands Inc.,TORONTO,ON,Ontario,186 WOODYCREST AVENUE,M4J 3C1,43.6870844,-79.3448097
"Great North Distributors, Inc.",TORONTO,ON,Ontario,901-3250 BLOOR STREET W,M8X 2X9,43.645532,-79.5213604
Green Hedge,TORONTO,ON,Ontario,178 ST GEORGE STREET,M5R 2M7,43.6685141,-79.4006224
Kindred Partners Inc.,TORONTO,ON,Ontario,1502-134 PETER ST,M5V 2H2,43.6485837,-79.3938895
Loosh Inc.,TORONTO,ON,Ontario,3-160 STEEPROCK DRIVE,M3J 2T4,43.7585564,-79.4741701
Lupos (Canada) Biotechnology Inc.,TORONTO,ON,Ontario,215 MORRISH ROAD REAR GARAGE 1,M1C 1E9,43.7837642,-79.1706953
Mercari Agency Limited,TORONTO,ON,Ontario,300-192 SPADINA AVE,M5T 2C2,43.6507114,-79.3966833
Novoman Medicals Corporation,TORONTO,ON,Ontario,13-18 NEWBRIDGE ROAD,M8Z 1Z4,43.6267072,-79.5404871
Peace Naturals Project Inc.,TORONTO,ON,Ontario,320-720 KING STREET WEST,M5V 2T3,43.6437522,-79.4041108
Purple Hills,TORONTO,ON,Ontario,50 CARROLL STREET,M4M 3G3,43.6601806,-79.3534831
Shatterizer,TORONTO,ON,Ontario,179 AIRDRIE ROAD,M4G 1M7,43.7045786,-79.3652177
Sidekick Analytics Inc,TORONTO,ON,Ontario,347 JANE ST,M6S 3Z3,43.657341,-79.4874638
Wovven Brands,TORONTO,ON,Ontario,20 PALMERSTON AVENUE,M6J 2H7,43.6475351,-79.4070273
Wellcann Intl. Inc.,VAUGHAN,ON,Ontario,2-176 CREDITSTONE RD,L4K 4H7,43.7926888,-79.5184919
Pop's Cannabis Co.,BARRIE,ON,Ontario,534 BAYFIELD ST UNIT B,L4M 5A2,44.4142686,-79.7134248
OLYMPIA CANNABIS BARRYMORE'S OC BARRYMORES,OTTAWA,ON,Ontario,325 BANK ST,K2P 1X9,45.4144427,-75.6952222
CanDream Cannabis,STRATFORD,ON,Ontario,557 DOWNIE ST,N5A 1Y5,43.3600351,-80.975965
SUPREME LEAF CANNABIS COMPANY,RAMARA,ON,Ontario,"5236 HIGHWAY 12 SOUTH, UNIT B",L3V 6H7,44.5996363,-79.3209439
THE CANNABIST SHOP - WHARNCLIFFE N,LONDON,ON,Ontario,60 WHARNCLIFFE RD N UNIT B,N6H 2A3,42.9836532,-81.2634769
VILLAGE CANNABIS CO.,HAMILTON,ON,Ontario,275 KING ST E,L8N 1B9,43.2542157,-79.8609535
Chillin' Buds,PARIS,ON,Ontario,1 HARTLEY AVE BUILDING A UNIT A6,N3L 0M3,43.2176438,-80.3931436
TOKE,MIDLAND,ON,Ontario,262 KING ST,L4R 3M3,44.7503917,-79.8859947
GreenLeaf Cannabis,HALIBURTON,ON,Ontario,"195 HIGHLAND STREET, FRONT LEVEL UNIT",K0M 1S0,45.0463719,-78.5099931
Green Merchant Cannabis Boutique,SCARBOROUGH,ON,Ontario,33 LAPSLEY RD,M1B 1K1,43.7957612,-79.2262635
TreeTop,BURLINGTON,ON,Ontario,796 BRANT ST,L7R 2J2,43.3336211,-79.8102121
The Nug Co.,OSHAWA,ON,Ontario,514 RITSON RD S,L1H 5K4,43.8863006,-78.8479744
Hidden Leaf Cannabis,BURLINGTON,ON,Ontario,181 PLAINS RD W UNIT 2,L7T 0B1,43.3024286,-79.858808
SAGE CANNABIS,BRAMPTON,ON,Ontario,160 MAIN ST S UNIT 17,L6Y 1N2,43.6784305,-79.7475102
Hibuzz Cannabis,MISSISSAUGA,ON,Ontario,30 EGLINTON AVE W UNIT 17,L5R 3P5,43.6053851,-79.6534592
SPIRITLEAF PARK PLACE,BARRIE,ON,Ontario,120 PARK PLACE BOULEVARD UNIT 1 BUILDING 3,L4N 6P1,44.3382705,-79.6820985
Altered Nation Cannabis,ORANGEVILLE,ON,Ontario,218 BROADWAY,L9W 1K3,43.9187499,-80.0983449
T CANNABIS,BEAMSVILLE,ON,Ontario,4322 ONTARIO STREET UNIT 3,L0R 1B5,43.1670833,-79.4767664
Calyx + Trichomes,KINGSTON,ON,Ontario,1105 MIDLAND AVE UNITS 4 - 5,K7P 2X8,44.2635974,-76.5753548
Pufftastic Cannabis Company,SCARBOROUGH,ON,Ontario,2830 MARKHAM RD,M1V 5G2,43.8233163,-79.248699
710 Kingston,KINGSTON,ON,Ontario,471 PRINCESS ST,K7L 1C3,44.2344014,-76.4947333
Happy Life,VAL CARON,ON,Ontario,3045 OLD HWY 69 N UNIT 2,P3N 1R8,46.6114911,-81.007911
High Society Cannabis Co,COCHRANE,ON,Ontario,86 SIXTH AVE,P0L 1C0,49.0612009,-81.0247233
Cannabis Grey Bruce,OWEN SOUND,ON,Ontario,236 8TH ST E,N4K 1L1,44.5642374,-80.9416601
DREAM CANNABIS,NEPEAN,ON,Ontario,250 GREENBANK RD UNIT 1B,K2H 1E9,45.3244028,-75.7795626
Tony’s Joint,ESSEX,ON,Ontario,20 TALBOT ST S UNIT 5,N8M 1A7,42.1709356,-82.8170208
